split,group,image,file_name,width_px,height_px,objects,is_background
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005742.jpg,g01_005742.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005743.jpg,g01_005743.jpg,1280,720,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005745.jpg,g01_005745.jpg,768,432,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005746.jpg,g01_005746.jpg,768,432,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005747.jpg,g01_005747.jpg,1280,720,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005748.jpg,g01_005748.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005749.jpg,g01_005749.jpg,1878,908,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005750.jpg,g01_005750.jpg,640,352,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005751.jpg,g01_005751.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005752.jpg,g01_005752.jpg,768,432,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005753.jpg,g01_005753.jpg,454,719,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005755.jpg,g01_005755.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005756.jpg,g01_005756.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005757.jpg,g01_005757.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005758.jpg,g01_005758.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005759.jpg,g01_005759.jpg,1280,720,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005760.jpg,g01_005760.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005761.jpg,g01_005761.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005762.jpg,g01_005762.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005763.jpg,g01_005763.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005766.jpg,g01_005766.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005768.jpg,g01_005768.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005769.jpg,g01_005769.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005770.jpg,g01_005770.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005771.jpg,g01_005771.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005772.jpg,g01_005772.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005773.jpg,g01_005773.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005774.jpg,g01_005774.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005775.jpg,g01_005775.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005776.jpg,g01_005776.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005777.jpg,g01_005777.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005779.jpg,g01_005779.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005780.jpg,g01_005780.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005781.jpg,g01_005781.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005782.jpg,g01_005782.jpg,250,250,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005783.jpg,g01_005783.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005784.jpg,g01_005784.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005785.jpg,g01_005785.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005786.jpg,g01_005786.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005787.jpg,g01_005787.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005788.jpg,g01_005788.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005789.jpg,g01_005789.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005790.jpg,g01_005790.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005791.jpg,g01_005791.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005792.jpg,g01_005792.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005793.jpg,g01_005793.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005794.jpg,g01_005794.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005796.jpg,g01_005796.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005797.jpg,g01_005797.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005798.jpg,g01_005798.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005799.jpg,g01_005799.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005800.jpg,g01_005800.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005801.jpg,g01_005801.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005802.jpg,g01_005802.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005803.jpg,g01_005803.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005804.jpg,g01_005804.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005806.jpg,g01_005806.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005807.jpg,g01_005807.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005808.jpg,g01_005808.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005809.jpg,g01_005809.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005810.jpg,g01_005810.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005811.jpg,g01_005811.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005812.jpg,g01_005812.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005813.jpg,g01_005813.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005815.jpg,g01_005815.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005816.jpg,g01_005816.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005817.jpg,g01_005817.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005818.jpg,g01_005818.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005819.jpg,g01_005819.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005820.jpg,g01_005820.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005822.jpg,g01_005822.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005823.jpg,g01_005823.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005824.jpg,g01_005824.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005825.jpg,g01_005825.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005826.jpg,g01_005826.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005827.jpg,g01_005827.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005828.jpg,g01_005828.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005829.jpg,g01_005829.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005830.jpg,g01_005830.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005831.jpg,g01_005831.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005832.jpg,g01_005832.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005833.jpg,g01_005833.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005834.jpg,g01_005834.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005835.jpg,g01_005835.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005836.jpg,g01_005836.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005837.jpg,g01_005837.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005838.jpg,g01_005838.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005839.jpg,g01_005839.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005840.jpg,g01_005840.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005841.jpg,g01_005841.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005842.jpg,g01_005842.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005843.jpg,g01_005843.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005844.jpg,g01_005844.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005845.jpg,g01_005845.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005846.jpg,g01_005846.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005847.jpg,g01_005847.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005848.jpg,g01_005848.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005849.jpg,g01_005849.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005850.jpg,g01_005850.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005851.jpg,g01_005851.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005852.jpg,g01_005852.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005853.jpg,g01_005853.jpg,961,621,68,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005854.jpg,g01_005854.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005855.jpg,g01_005855.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005856.jpg,g01_005856.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005857.jpg,g01_005857.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005858.jpg,g01_005858.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005859.jpg,g01_005859.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005860.jpg,g01_005860.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005861.jpg,g01_005861.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005862.jpg,g01_005862.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005864.jpg,g01_005864.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005865.jpg,g01_005865.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005866.jpg,g01_005866.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005867.jpg,g01_005867.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005868.jpg,g01_005868.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005869.jpg,g01_005869.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005870.jpg,g01_005870.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005871.jpg,g01_005871.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005872.jpg,g01_005872.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005873.jpg,g01_005873.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005874.jpg,g01_005874.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005875.jpg,g01_005875.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005876.jpg,g01_005876.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005877.jpg,g01_005877.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005878.jpg,g01_005878.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005879.jpg,g01_005879.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005880.jpg,g01_005880.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005881.jpg,g01_005881.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005883.jpg,g01_005883.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005884.jpg,g01_005884.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005885.jpg,g01_005885.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005886.jpg,g01_005886.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005887.jpg,g01_005887.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005889.jpg,g01_005889.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005890.jpg,g01_005890.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005891.jpg,g01_005891.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005892.jpg,g01_005892.jpg,480,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005893.jpg,g01_005893.jpg,800,600,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005894.jpg,g01_005894.jpg,800,448,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005895.jpg,g01_005895.jpg,1040,585,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005896.jpg,g01_005896.jpg,480,848,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005897.jpg,g01_005897.jpg,448,796,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005898.jpg,g01_005898.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005899.jpg,g01_005899.jpg,360,480,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005900.jpg,g01_005900.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005901.jpg,g01_005901.jpg,360,594,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005902.jpg,g01_005902.jpg,1000,750,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005903.jpg,g01_005903.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005904.jpg,g01_005904.jpg,1280,720,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005905.jpg,g01_005905.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005907.jpg,g01_005907.jpg,1024,578,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005908.jpg,g01_005908.jpg,1280,720,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005909.jpg,g01_005909.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005910.jpg,g01_005910.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005911.jpg,g01_005911.jpg,640,352,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005912.jpg,g01_005912.jpg,375,618,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005914.jpg,g01_005914.jpg,819,1024,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005915.jpg,g01_005915.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005916.jpg,g01_005916.jpg,932,621,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005917.jpg,g01_005917.jpg,640,352,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005918.jpg,g01_005918.jpg,1071,634,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005920.jpg,g01_005920.jpg,640,360,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005921.jpg,g01_005921.jpg,848,480,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005922.jpg,g01_005922.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005923.jpg,g01_005923.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005924.jpg,g01_005924.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005925.jpg,g01_005925.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005927.jpg,g01_005927.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005929.jpg,g01_005929.jpg,250,250,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005930.jpg,g01_005930.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005932.jpg,g01_005932.jpg,250,250,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005934.jpg,g01_005934.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005936.jpg,g01_005936.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005937.jpg,g01_005937.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005938.jpg,g01_005938.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005939.jpg,g01_005939.jpg,1600,894,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005940.jpg,g01_005940.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005941.jpg,g01_005941.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005942.jpg,g01_005942.jpg,250,250,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005943.jpg,g01_005943.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005944.jpg,g01_005944.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005945.jpg,g01_005945.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005946.jpg,g01_005946.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005947.jpg,g01_005947.jpg,770,433,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005949.jpg,g01_005949.jpg,640,352,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005950.jpg,g01_005950.jpg,680,383,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005951.jpg,g01_005951.jpg,1280,491,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005952.jpg,g01_005952.jpg,360,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005953.jpg,g01_005953.jpg,1086,652,9,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005954.jpg,g01_005954.jpg,1000,750,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005955.jpg,g01_005955.jpg,280,180,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005956.jpg,g01_005956.jpg,848,480,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005957.jpg,g01_005957.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005958.jpg,g01_005958.jpg,1237,582,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005959.jpg,g01_005959.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005960.jpg,g01_005960.jpg,940,633,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005961.jpg,g01_005961.jpg,848,480,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005962.jpg,g01_005962.jpg,790,598,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005963.jpg,g01_005963.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005964.jpg,g01_005964.jpg,690,460,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005965.png,g01_005965.png,650,366,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005966.png,g01_005966.png,1400,788,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005967.jpg,g01_005967.jpg,259,194,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005969.jpg,g01_005969.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005970.jpg,g01_005970.jpg,620,350,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005971.jpg,g01_005971.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005972.jpg,g01_005972.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005973.jpg,g01_005973.jpg,600,338,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005974.jpg,g01_005974.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005976.jpg,g01_005976.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005977.jpg,g01_005977.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005979.jpg,g01_005979.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005980.jpg,g01_005980.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005981.jpg,g01_005981.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005982.jpg,g01_005982.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005983.jpg,g01_005983.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005984.jpg,g01_005984.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005985.jpg,g01_005985.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005986.jpg,g01_005986.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005987.jpg,g01_005987.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005988.jpg,g01_005988.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005989.jpg,g01_005989.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005990.jpg,g01_005990.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005991.jpg,g01_005991.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005992.jpg,g01_005992.jpg,640,640,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005993.jpg,g01_005993.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005994.jpg,g01_005994.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005995.jpg,g01_005995.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_005996.jpg,g01_005996.jpg,640,640,1,0
